artist_id,artist_name,month,royalties_usd,spotify_streams,instagram_followers,twitter_followers,track_release_date
A00361,Hayden English,2025-08,10173.57,725524,323699,16052,2024-12-28
A00139,Tanya Phelps,2025-08,15042.56,268380,51146,78580,2022-11-19
A00071,Dr. Kristy Harvey,2025-08,6074.76,283438,377413,143013,2024-07-10
A00238,Jason Kaufman,2025-08,4720.83,791143,350484,193466,2024-04-02
A00332,Jennifer Harris,2025-08,9600.94,398527,241699,16484,2024-04-05
A00483,Willie Blair,2025-08,3680.95,216278,110678,245,2023-04-07
A00359,Teresa Wiggins,2025-08,3532.81,702229,325690,20072,2024-01-16
A00172,Amber Phillips,2025-08,16416.8,915159,50322,191061,2024-06-10
A00009,Rebecca Nelson,2025-08,12727.94,189907,228960,184388,2022-11-05
A00308,Jamie Hubbard,2025-08,8057.86,756232,483992,1270,2022-12-07
A00191,Benjamin Russo,2025-08,12488.82,72487,461949,189022,2024-10-21
A00348,Brandon Roth,2025-08,10376.7,830413,449159,170689,2023-11-09
A00327,Michael Nguyen,2025-08,18749.14,791979,196684,93001,2025-04-01
A00073,Diane Smith,2025-08,10092.87,916479,337237,142016,2024-12-21
A00430,Tammy Brown,2025-08,15180.0,845948,405293,99564,2023-12-15
A00278,Hunter Morrow,2025-08,12272.77,496756,220269,95314,2024-08-27
A00034,Jessica Jensen,2025-08,14016.1,118212,259634,112135,2023-06-25
A00382,Erin Patterson,2025-08,13266.06,767478,245742,18786,2024-04-27
A00181,Terry Christian,2025-08,2262.8,561185,385517,135900,2022-10-14
A00177,Nancy Elliott,2025-08,6532.43,472482,343054,174095,2024-07-06
A00372,Wendy Taylor,2025-08,14669.71,363732,465218,173282,2024-11-18
A00177,Yesenia Martin,2025-08,18165.51,840054,202695,78356,2024-09-02
A00301,Samuel Hoffman,2025-08,6511.53,843855,421340,30547,2024-12-13
A00117,Christopher Rice,2025-08,12208.13,217319,210139,185005,2022-09-14
A00009,Robert Johnson,2025-08,11084.29,947746,435058,67076,2024-04-15
A00396,Sarah Brooks,2025-08,8424.23,301186,494508,90976,2023-06-21
A00127,Monique Moss,2025-08,6138.7,936922,237878,196968,2025-05-16
A00418,Leslie Powers,2025-08,6340.94,702277,412207,199013,2022-08-11
A00032,Alejandra Grant,2025-08,3562.82,719622,357699,24165,2022-08-19
A00494,Jose Whitaker,2025-08,12650.59,744046,329943,59551,2024-05-31
A00058,Melissa Woods,2025-08,17663.41,906790,404387,172065,2025-01-12
A00333,Todd Lawrence,2025-08,6397.81,614873,38754,152324,2025-04-24
A00030,Cody Herrera,2025-08,8562.04,325996,118898,112255,2024-07-28
A00484,Judy Johnson,2025-08,11407.05,709185,485876,23136,2022-12-04
A00137,Thomas Lopez,2025-08,19262.95,754669,227162,180957,2024-02-22
A00167,Daniel Kelly,2025-08,3923.25,26640,9156,25105,2023-01-03
A00427,Brandon Norton,2025-08,18132.49,685407,256681,59767,2025-01-29
A00112,Nancy Cunningham,2025-08,3564.75,686861,154339,10839,2023-06-04
A00294,Danny Sanders,2025-08,16545.62,999772,443587,175887,2025-06-05
A00292,Jamie Scott,2025-08,11107.38,243697,160893,153832,2023-03-12
A00171,Roger Christian,2025-08,17953.8,438336,322781,83746,2024-06-04
A00331,William Gibbs,2025-08,10289.01,535857,368561,20951,2024-05-21
A00405,Robert Chapman,2025-08,7071.56,912464,370668,189185,2023-07-15
A00271,Lori Wright,2025-08,4693.29,290283,124448,160362,2023-03-07
A00255,Jennifer Dodson,2025-08,8906.48,205820,470383,122645,2024-01-16
A00464,Mary Drake,2025-08,8750.19,991047,228446,134390,2023-02-21
A00368,Hailey Cuevas,2025-08,15654.41,257076,280153,180212,2025-06-10
A00026,Duane White,2025-08,831.29,988195,454573,113441,2023-03-31
A00212,Kimberly Jacobs,2025-08,15306.65,599168,483406,192662,2023-03-26
A00395,Michael Rogers,2025-08,18736.04,400878,313798,10211,2022-12-05
A00368,Abigail Bartlett,2025-08,17059.17,641195,51417,193677,2023-02-07
A00235,April Smith,2025-08,15263.69,791609,158450,105820,2024-03-12
A00170,Benjamin Valencia,2025-08,17432.19,489057,419800,7486,2023-03-03
A00243,Shannon Marquez,2025-08,3296.84,557070,306673,58359,2025-03-27
A00275,Elizabeth Wilson,2025-08,17002.88,794210,293678,62779,2023-06-07
A00080,Jesus Campbell,2025-08,19315.45,814723,154400,181748,2024-01-30
A00092,David Quinn,2025-08,19783.16,346855,247015,179466,2025-04-17
A00029,Jeremiah Branch,2025-08,10915.0,106652,309353,186182,2024-06-11
A00026,Jade Wagner,2025-08,17133.07,638363,441490,167478,2024-05-17
A00498,Joseph Arroyo,2025-08,10665.2,730556,328442,82043,2023-09-25
A00270,Todd Mendoza,2025-08,17112.98,375031,125018,35666,2023-02-04
A00328,James Benjamin DDS,2025-08,6703.42,181989,370916,60104,2023-01-24
A00122,Sarah Conley,2025-08,16242.04,449682,66521,198430,2024-04-12
A00392,Christian Mccarthy,2025-08,17650.51,53545,135093,34142,2025-06-05
A00415,Stephen Gibson,2025-08,2153.28,94633,134961,156088,2025-02-02
A00341,Lisa Madden,2025-08,13103.05,88114,362536,105053,2023-09-05
A00339,Carlos Miller,2025-08,13497.89,36009,229928,106245,2025-07-11
A00013,Tyler Foster,2025-08,4589.23,113831,72494,195401,2024-09-17
A00260,Tara Richardson,2025-08,4627.35,22398,372427,162217,2024-04-13
A00198,Timothy Moore,2025-08,12592.48,513973,415793,191902,2024-11-24
A00100,Ronald Mckinney,2025-08,13452.05,756591,429087,105860,2022-10-29
A00112,Angela Martin,2025-08,3553.0,420155,300009,192021,2024-08-28
A00215,Michael Bates,2025-08,13553.1,467048,439149,42370,2025-06-30
A00497,John Robinson,2025-08,9260.69,336438,375189,149152,2025-05-23
A00084,Nicole Robinson,2025-08,11357.28,835720,262426,173108,2023-06-18
A00303,Vanessa Anderson,2025-08,16983.87,82857,151701,141579,2024-04-28
A00157,Justin Walsh,2025-08,631.22,733791,77166,59148,2025-07-15
A00440,Linda Carr,2025-08,9887.4,626968,149120,25202,2022-11-10
A00437,Amanda Santana,2025-08,13787.3,785200,107612,84424,2023-03-17
A00160,Geoffrey Trujillo,2025-08,3736.32,215820,195466,37861,2023-09-13
A00322,Jessica Saunders,2025-08,19337.2,677565,38683,78029,2024-04-20
A00370,Angela Chan,2025-08,10386.33,895396,15658,171353,2025-08-06
A00373,Michelle Steele,2025-08,13036.53,749478,231975,119677,2024-12-09
A00112,Brenda Jackson,2025-08,3641.28,308649,83504,103727,2024-03-13
A00257,Rachel Callahan,2025-08,807.39,442153,123807,166736,2022-09-17
A00083,Anne Jackson,2025-08,18874.82,327465,155605,62586,2024-09-26
A00002,Richard Reed,2025-08,14634.48,966783,454277,172348,2022-08-14
A00008,Brandon Owens,2025-08,10162.78,564469,12620,191436,2022-12-29
A00192,Mario Miller,2025-08,7217.25,641879,135960,42873,2025-03-07
A00133,John Miller,2025-08,17345.31,422883,164298,197120,2023-06-02
A00100,Justin Douglas,2025-08,18744.78,623615,128113,102744,2025-01-19
A00364,Christopher Huynh,2025-08,9533.8,361221,79879,112466,2024-10-05
A00296,Benjamin Obrien,2025-08,898.68,382877,462262,37538,2025-04-07
A00174,Amber Fernandez,2025-08,18272.96,96937,324660,75328,2024-08-05
A00222,Laurie Wilson,2025-08,15673.68,315533,35475,193614,2023-04-19
A00141,Tracy Johnson,2025-08,4165.82,667479,152423,114229,2024-09-24
A00335,David Tate,2025-08,7492.68,257924,439549,76825,2023-08-30
A00151,Anna Gonzalez,2025-08,17571.71,960586,426979,1190,2022-12-06
A00393,Daniel Jones,2025-08,12750.23,734248,286779,18111,2024-02-01
A00299,Nina Williams,2025-08,16149.59,987620,477732,48554,2023-05-30
A00228,John Williams,2025-08,2241.7,781667,133750,99642,2023-12-13
A00130,Cynthia Reeves,2025-08,2863.0,609108,235569,185132,2023-10-13
A00428,Oscar Flores,2025-08,17187.77,984169,261047,172827,2023-01-28
A00248,Heather Scott,2025-08,11545.92,29354,364108,46528,2022-12-01
A00222,Andres Schmidt,2025-08,19332.7,450627,82848,188279,2024-06-06
A00426,Erica Ryan,2025-08,18022.24,977651,29702,2795,2025-05-31
A00317,Brett Anderson,2025-08,112.39,902972,483427,53445,2023-02-06
A00302,Richard Daniels,2025-08,17750.19,513737,326974,154506,2024-03-18
A00149,Tammy Smith,2025-08,12927.63,954962,341785,65625,2022-12-25
A00443,Paul Bruce,2025-08,14940.35,184392,227270,26168,2025-03-03
A00330,Tyler Hernandez,2025-08,4426.08,178424,441185,15171,2023-01-07
A00397,Kimberly Reynolds,2025-08,15141.25,803264,317876,175562,2023-07-15
A00468,Dr. Joel Rodriguez DDS,2025-08,835.51,963890,275883,109847,2025-05-30
A00437,Kenneth Boone,2025-08,15737.06,727318,199251,92787,2025-04-06
A00455,Clifford Brown,2025-08,18208.14,258499,265337,13093,2025-03-30
A00345,Karl Mullen,2025-08,427.45,133666,315676,152446,2022-10-10
A00151,Brian Williams,2025-08,18534.62,894370,416963,98973,2023-07-15
A00297,Anthony Robbins,2025-08,3689.94,89475,165727,88543,2022-09-01
A00470,Linda Smith,2025-08,16375.01,976128,235747,74579,2023-02-03
A00258,Eric Harris,2025-08,16932.83,549968,289467,43573,2023-11-30
A00162,Calvin Lee,2025-08,12529.92,305940,347940,3618,2023-01-14
A00123,Joseph Scott,2025-08,14919.59,711825,284799,143208,2023-07-27
A00344,Patrick Freeman,2025-08,13525.16,376840,235046,15771,2023-03-31
A00033,Michelle Rubio,2025-08,9575.69,289639,112361,145826,2025-07-20
A00341,Lisa Cook,2025-08,1080.74,918798,469613,94376,2024-01-29
A00244,Christopher Reid,2025-08,8910.82,845568,401157,165283,2023-05-24
A00451,Daniel Avery,2025-08,5668.27,378370,292625,177655,2024-11-23
A00112,Kristen Russell,2025-08,17962.87,329661,479934,199656,2023-10-27
A00481,Rachel Oconnor,2025-08,12752.81,538316,457322,15192,2023-09-18
A00099,Matthew Mitchell,2025-08,19751.17,968706,285557,19804,2024-07-26
A00305,Nichole Dixon MD,2025-08,7897.33,184453,166334,46560,2022-10-04
A00234,Megan Oliver,2025-08,13207.4,498283,100469,65322,2025-07-18
A00112,Robert Moore,2025-08,14454.7,889601,207845,17129,2023-10-17
A00432,Rhonda Mueller,2025-08,5230.26,101251,277768,182139,2025-07-23
A00095,Savannah Conway,2025-08,6981.76,868957,269426,158271,2022-12-25
A00459,Ryan Marshall,2025-08,12694.55,387945,398389,158276,2024-02-25
A00062,Henry Howard,2025-08,11105.94,509578,152697,22740,2023-04-11
A00157,Makayla Adams,2025-08,6786.63,582054,81737,131420,2025-01-12
A00144,Melanie Bruce,2025-08,10680.2,831306,226457,53227,2023-03-05
A00160,Matthew Hardin,2025-08,13621.21,99952,359184,141664,2025-03-25
A00328,Debra Ramirez,2025-08,19798.67,154566,129902,144780,2024-11-25
A00357,Kristen Oliver,2025-08,3495.83,978922,410939,153875,2025-04-02
A00053,William Stephens,2025-08,3526.94,370983,104855,106861,2023-05-28
A00206,Michael Phillips,2025-08,8167.49,859628,107150,82345,2024-06-24
A00335,Katherine Williams,2025-08,16530.08,556538,499385,89484,2022-12-22
A00140,Melissa Oconnor,2025-08,19275.15,728533,292413,51080,2022-11-16
A00101,Christopher Williams,2025-08,17995.08,147460,374224,43705,2024-05-12
A00274,Jennifer Smith,2025-08,3275.23,335456,256042,17139,2023-12-12
A00498,Daniel Allen,2025-08,3775.0,417293,79277,184737,2024-09-14
A00481,Kim Medina,2025-08,5447.42,631890,79007,77728,2022-09-25
A00485,Joseph Velez,2025-08,13093.06,947944,75919,50346,2025-07-19
A00483,Anthony Allen,2025-08,765.25,725322,149942,65725,2024-10-21
A00213,Veronica Jordan,2025-08,16410.36,611237,482610,91198,2025-01-16
A00325,Kelly Melton,2025-08,4569.71,490933,392591,65538,2023-10-18
A00332,Megan Morgan,2025-08,19146.01,848408,240842,936,2025-06-16
A00102,Michael Morales,2025-08,3068.71,264642,180611,114489,2024-01-11
A00175,Randy Johnson,2025-08,3246.62,694144,358931,33496,2024-02-27
A00348,Carrie Gray,2025-08,11129.36,589011,323213,129654,2024-04-29
A00373,Roger Norton,2025-08,12718.8,56605,203148,16597,2025-03-15
A00348,Linda Hawkins,2025-08,1417.51,130530,63856,68109,2022-12-30
A00031,Dr. Christopher Griffin,2025-08,8280.98,17624,386372,78952,2024-12-21
A00386,Jon Richards,2025-08,9108.96,615120,398734,135498,2024-08-18
A00269,Melissa Hawkins,2025-08,12950.89,238222,418907,114107,2025-02-05
A00075,Rebecca Bowen,2025-08,7071.23,642200,202989,34933,2024-07-02
A00124,Victoria Winters,2025-08,2123.98,482363,337291,9631,2024-02-23
A00051,Andrea Alvarez,2025-08,5441.76,845676,225909,58215,2023-03-07
A00451,Patrick Wilson,2025-08,14286.44,749291,254154,183284,2025-03-12
A00275,Matthew Pitts,2025-08,357.82,60712,190050,147021,2025-03-17
A00079,Sheri Howard,2025-08,4221.74,165970,19337,53918,2024-12-25
A00173,Regina Adams,2025-08,12519.48,459168,48155,188867,2025-05-01
A00439,John Goodwin,2025-08,18204.63,502051,219783,41661,2023-01-16
A00432,Sarah Carson,2025-08,10289.24,150584,122799,100530,2022-10-23
A00078,Stephanie Hardy,2025-08,13871.14,652541,401117,31919,2023-08-30
A00001,Jay Jensen,2025-08,9631.29,860065,274822,130492,2022-12-05
A00299,Henry Boone,2025-08,12951.1,642050,435262,193368,2025-05-12
A00028,Michael Frazier,2025-08,6756.95,165253,114303,21669,2023-09-30
A00278,Joseph Ball,2025-08,14977.65,952619,486546,30609,2023-02-02
A00039,Susan Sanchez,2025-08,10536.51,904313,292829,164482,2022-11-04
A00123,Peter Blair,2025-08,14137.92,790254,432764,79779,2024-05-06
A00103,Luis Keith,2025-08,18258.44,893774,327788,149534,2023-11-21
A00270,Linda James,2025-08,17346.77,171278,17369,9416,2023-05-15
A00048,Brooke Garrett,2025-08,12325.01,933553,250466,9711,2025-05-09
A00173,Kevin Watson,2025-08,7008.33,257837,77306,118658,2024-02-07
A00073,Erika Ramos,2025-08,10041.09,395059,82832,81358,2025-01-24
A00456,Dr. Victoria Lopez MD,2025-08,18482.13,672186,362058,59543,2024-06-13
A00429,Greg Lewis,2025-08,4323.02,61323,307683,6900,2022-10-22
A00396,Juan Martinez,2025-08,19901.7,722074,410894,71803,2024-06-07
A00258,Kevin Myers,2025-08,11470.46,227265,195698,40505,2023-09-13
A00327,Donna Neal,2025-08,10625.87,301178,148054,132186,2023-09-20
A00006,Cheryl Wells,2025-08,5592.58,83279,211456,5169,2023-11-03
A00240,Thomas Ellison,2025-08,603.55,540044,110748,176685,2022-12-24
A00290,Mallory Johnson,2025-08,17912.91,78856,45882,123314,2023-02-27
A00340,Charles Mueller,2025-08,3812.07,149613,444552,122768,2025-06-14
A00093,Dennis Griffin,2025-08,2737.34,633798,268947,68609,2023-01-10
A00143,James Gomez,2025-08,11576.53,756190,360580,120547,2024-03-20
A00405,Steven Pearson,2025-08,11108.33,151697,312353,162539,2023-11-21
A00312,Rachel Guerrero,2025-08,8964.95,861174,471944,164535,2024-12-27
A00475,Denise Adams,2025-08,889.37,552173,462425,46957,2022-10-10
A00360,Sarah Berry,2025-08,14589.48,504666,358915,30749,2024-03-21
A00470,Connor Richardson,2025-08,17801.86,194284,340215,132715,2023-03-04
A00449,Stephen Wolfe,2025-08,10317.6,311103,455833,41532,2024-10-13
A00219,Susan Hensley,2025-08,7329.4,90400,33395,34762,2024-03-03
A00259,Kimberly Petersen,2025-08,1481.79,478948,144851,169858,2022-11-11
A00429,Marissa Watson,2025-08,14929.96,779600,229664,186119,2025-01-17
A00194,Megan Levine,2025-08,12153.52,104372,375143,115974,2025-05-27
A00443,Stephen Wallace,2025-08,4247.93,271295,321846,177226,2023-11-06
A00277,Brandon Mahoney,2025-08,11604.7,172657,459487,102565,2023-12-07
A00257,James Allison,2025-08,17899.5,901135,351457,126172,2023-12-26
A00082,Erica Maynard,2025-08,4689.78,43233,275666,87925,2023-02-10
A00331,Jennifer Garcia,2025-08,14399.42,861857,431486,124297,2023-06-09
A00081,Douglas Hill,2025-08,6982.83,740294,93758,109504,2022-12-04
A00125,Margaret Morrison,2025-08,6708.49,752087,232702,47287,2024-08-23
A00168,Robert Gillespie,2025-08,6340.04,386179,277754,154268,2023-11-19
A00429,Melissa Finley,2025-08,14264.6,98373,121639,126051,2023-07-23
A00070,Wanda Morrison,2025-08,1189.75,454241,474256,55950,2025-03-15
A00341,Jessica Booth,2025-08,774.38,13899,206452,51849,2025-06-11
A00121,Jennifer Martinez,2025-08,5853.23,559254,109653,144026,2023-06-29
A00104,Alexandria Gonzalez,2025-08,14408.35,89795,210264,2834,2024-07-22
A00401,Dominic Fernandez,2025-08,13563.8,722721,337064,91545,2023-07-23
A00144,Carol Ibarra,2025-08,11357.58,805458,27028,153654,2025-06-19
A00373,Walter Wall,2025-08,8791.94,17696,338324,59621,2024-04-01
A00437,Brandon Wiley,2025-08,4647.39,784910,423796,71461,2023-07-26
A00078,Lori Myers,2025-08,15449.31,581594,237143,5852,2025-04-01
A00362,Michael Weiss,2025-08,13655.12,378470,360555,67730,2022-08-14
A00456,Zoe Allen,2025-08,9757.48,974023,428332,196347,2025-02-20
A00420,Matthew Sanders,2025-08,4152.15,935265,321892,38823,2023-05-11
A00286,Christopher Evans,2025-08,3416.57,841242,63175,188911,2022-10-10
A00132,Joel Friedman,2025-08,12899.64,625748,90156,73823,2022-08-17
A00175,Cynthia Smith,2025-08,2594.09,406694,498433,48566,2025-07-22
A00252,Miss Lisa Vazquez,2025-08,328.29,262214,50947,94832,2025-04-25
A00037,Deanna Perez,2025-08,17932.36,308244,90335,193144,2023-03-31
A00134,Christopher Moran,2025-08,11806.24,121322,255788,8929,2024-04-19
A00464,Frank Hale,2025-08,5318.03,140342,246333,78011,2022-10-25
A00464,Kiara Jordan,2025-08,17236.68,546118,84423,41175,2024-02-23
A00132,Robert Anthony,2025-08,19870.79,45471,18680,27264,2023-09-15
A00353,Mary Nolan,2025-08,9672.49,57910,76031,119718,2022-11-01
A00275,Glenn Bishop,2025-08,19257.15,829884,89573,195750,2024-11-05
A00357,Alexander Chung MD,2025-08,7756.53,776033,170125,84659,2023-09-27
A00476,Sara Greer,2025-08,5533.33,202536,214110,100429,2024-12-10
A00121,Michael Williams,2025-08,11927.58,360832,222058,54683,2024-12-18
A00378,Carolyn Taylor,2025-08,9056.97,416941,454833,150069,2024-05-05
A00044,Antonio Bell,2025-08,11565.31,473175,143761,80518,2024-07-20
A00351,Brian Murphy,2025-08,5395.71,908208,143986,136437,2022-12-31
A00186,Tammy Klein,2025-08,2578.15,357243,419588,147707,2025-02-22
A00166,Carol Woods,2025-08,15037.79,871135,132151,10521,2023-11-03
A00228,Frank Cook,2025-08,7963.94,22683,51790,83567,2025-01-08
A00497,Stephanie Gordon,2025-08,7700.3,940906,178349,159789,2024-07-14
A00114,Tracy Bush,2025-08,4868.0,886955,256680,50663,2024-06-17
A00400,Johnny Collins,2025-08,2316.26,802851,37084,163258,2023-03-13
A00277,Paul Young,2025-08,6484.76,650534,297405,106434,2025-03-25
A00134,Karen Jenkins,2025-08,9172.17,611083,206138,76361,2023-04-04
A00399,Wyatt Warren,2025-08,18343.65,380861,281562,52012,2024-11-29
A00113,Dalton Wheeler,2025-08,9831.22,524869,63703,13196,2023-08-20
A00273,David Henderson,2025-08,9211.44,555649,16783,25243,2023-09-25
A00257,Crystal Garcia,2025-08,19099.64,915499,116727,149796,2023-04-23
A00178,Tracy Johnson,2025-08,13904.19,34074,84311,124487,2025-02-21
A00025,Emma Allison,2025-08,9595.16,161784,202230,194392,2022-10-11
A00324,Carolyn Gonzalez,2025-08,15030.09,865985,435771,43173,2025-05-20
A00302,Jay Nolan,2025-08,4712.85,114979,417307,102942,2024-07-19
A00053,Rebekah Smith,2025-08,10401.94,210798,250572,155162,2023-08-18
A00178,Cynthia Harris,2025-08,536.5,256838,138333,156892,2024-06-10
A00400,Brandon Cannon,2025-08,14903.82,192070,497244,78598,2023-12-13
A00400,Donna Edwards,2025-08,11182.64,997940,105241,112480,2024-12-02
A00020,Rebecca Petty,2025-08,7269.08,642019,486805,117752,2024-05-31
A00281,Amanda Beard,2025-08,9703.39,403607,276696,168867,2023-05-31
A00383,Madison Williams,2025-08,10479.05,412284,401560,89687,2025-04-09
A00292,Brandon Carter,2025-08,1397.02,415944,493660,90296,2024-12-30
A00060,Matthew Everett,2025-08,8181.02,146109,42506,12109,2025-04-20
A00243,Kyle Morales,2025-08,8490.3,681250,97540,187454,2025-04-01
A00099,Anne Davis,2025-08,17236.38,506024,199838,193063,2023-12-22
A00206,Jason Martinez,2025-08,7873.36,827884,309784,197369,2025-03-18
A00304,Karen Bryant,2025-08,7364.11,863450,72266,18999,2024-03-14
A00152,Linda Gardner,2025-08,14532.51,132638,8425,78941,2022-10-03
A00246,Jacqueline Romero,2025-08,830.75,949716,270020,75209,2025-07-08
A00267,Eric Drake,2025-08,14839.6,451501,347374,154308,2024-09-26
A00362,Justin Garcia,2025-08,12956.86,707449,444071,189589,2023-12-24
A00326,Sarah Williams,2025-08,3687.56,566208,2426,177947,2025-06-08
A00208,Amber Hicks,2025-08,12014.07,121671,211165,17456,2023-07-09
A00050,Anthony Savage,2025-08,15119.0,843123,498572,153855,2024-09-08
A00161,Alex Warren,2025-08,16195.43,532121,163867,41493,2024-04-12
A00078,Dwayne Fisher,2025-08,11356.92,674572,475147,131598,2023-10-10
A00413,Katelyn Gregory,2025-08,2461.25,487109,477203,150791,2025-07-23
A00052,Kevin Chavez,2025-08,1873.07,960560,236202,51624,2023-08-06
A00146,Carolyn Perez,2025-08,12477.07,709504,215093,17684,2025-03-12
A00007,Laura Hicks,2025-08,3953.15,566380,182155,193978,2023-02-01
A00229,William Porter,2025-08,18124.1,84833,277764,125217,2023-10-22
A00126,Amber Long,2025-08,9947.38,467604,133758,136435,2024-08-06
A00224,Ryan Roberts,2025-08,18236.8,308933,84019,116562,2023-08-21
A00482,Jessica Brown,2025-08,19372.7,605862,164342,46610,2023-05-18
A00062,John Hansen,2025-08,1970.62,484661,498762,164138,2025-05-11
A00360,Paul White,2025-08,9904.48,409174,89836,125143,2023-10-02
